Silicon layer 1, region 1 N Conductivity vs Polysilicon layer 1, region 1 Bias
11 2 2
Polysilicon layer 1, region 1 Bias
Silicon layer 1, region 1 N Conductivity
0 2.3121e-10
0.2 6.19911e-08
0.4 7.84891e-06
0.6 4.18204e-05
0.8 8.16469e-05
1 0.00012145
1.2 0.000160349
1.4 0.000198199
1.6 0.000235014
1.8 0.000270854
2 0.000305784
